# chrom	chromStart	chromEnd	readCount	meanCoverage
chr13	94000000	94050000	994	2.84528
chr13	94050000	94100000	891	2.5239
chr13	94100000	94150000	829	2.37352
chr13	94150000	94200000	925	2.61658
chr13	94200000	94250000	936	2.6586
chr13	94250000	94300000	945	2.70616
chr13	94300000	94350000	910	2.59814
chr13	94350000	94400000	886	2.51262
chr13	94400000	94450000	958	2.69634
chr13	94450000	94500000	1007	2.88146
chr13	94500000	94550000	865	2.3972
chr13	94550000	94600000	983	2.79662
chr13	94600000	94650000	951	2.72078
chr13	94650000	94700000	963	2.71592
chr13	94700000	94750000	839	2.3768
chr13	94750000	94800000	907	2.60656
chr13	94800000	94850000	957	2.73084
chr13	94850000	94900000	891	2.50912
chr13	94900000	94950000	884	2.5153
chr13	94950000	95000000	956	2.70502
chr13	95000000	95050000	905	2.57936
chr13	95050000	95100000	1077	3.06924
chr13	95100000	95150000	923	2.64356
chr13	95150000	95200000	1045	2.96292
chr13	95200000	95250000	1578	4.29048
chr13	95250000	95300000	1126	3.06642
chr13	95300000	95350000	980	2.76574
chr13	95350000	95400000	905	2.54546
chr13	95400000	95450000	949	2.66124
chr13	95450000	95500000	945	2.68118
chr13	95500000	95550000	947	2.67688
chr13	95550000	95600000	972	2.72878
chr13	95600000	95650000	917	2.5863
chr13	95650000	95700000	1038	2.85352
chr13	95700000	95750000	1265	3.53764
chr13	95750000	95800000	1419	3.84224
chr13	95800000	95850000	2111	5.39414
chr13	95850000	95900000	2000	5.23562
chr13	95900000	95950000	2066	5.45042
chr13	95950000	96000000	926	2.5826
chr13	96000000	96050000	881	2.5463
chr13	96050000	96100000	866	2.46334
chr13	96100000	96150000	863	2.43588
chr13	96150000	96200000	964	2.74232
chr13	96200000	96250000	895	2.49994
chr13	96250000	96300000	960	2.70292
chr13	96300000	96350000	2289	6.01772
chr13	96350000	96400000	1689	4.5396
chr13	96400000	96450000	2166	5.72012
chr13	96450000	96500000	1003	2.81696
chr13	96500000	96550000	1089	3.0595
chr13	96550000	96600000	951	2.70208
chr13	96600000	96650000	948	2.67032
chr13	96650000	96700000	1070	3.04864
chr13	96700000	96750000	924	2.59116
chr13	96750000	96800000	934	2.64916
chr13	96800000	96850000	914	2.60302
chr13	96850000	96900000	951	2.70966
chr13	96900000	96950000	809	2.3028
chr13	96950000	97000000	847	2.43164
chr13	97000000	97050000	951	2.6306
chr13	97050000	97100000	958	2.71698
chr13	97100000	97150000	943	2.68136
chr13	97150000	97200000	981	2.75968
chr13	97200000	97250000	935	2.65826
chr13	97250000	97300000	1052	3.00764
chr13	97300000	97350000	884	2.53034
chr13	97350000	97400000	955	2.70062
chr13	97400000	97450000	952	2.70188
chr13	97450000	97500000	865	2.42674
chr13	97500000	97550000	848	2.41068
chr13	97550000	97600000	974	2.78074
chr13	97600000	97650000	1019	2.87492
chr13	97650000	97700000	902	2.60562
chr13	97700000	97750000	900	2.56742
chr13	97750000	97800000	913	2.5857
chr13	97800000	97850000	888	2.52566
chr13	97850000	97900000	3106	8.11828
chr13	97900000	97950000	2294	6.01148
chr13	97950000	98000000	3025	7.7237
chr13	98000000	98050000	2863	7.56766
chr13	98050000	98100000	2198	5.82624
chr13	98100000	98150000	1119	3.075
chr13	98150000	98200000	963	2.7371
chr13	98200000	98250000	985	2.77936
chr13	98250000	98300000	950	2.66884
chr13	98300000	98350000	812	2.28008
chr13	98350000	98400000	936	2.6702
chr13	98400000	98450000	925	2.63764
chr13	98450000	98500000	946	2.6674
chr13	98500000	98550000	975	2.7833
chr13	98550000	98600000	991	2.8353
chr13	98600000	98650000	1370	3.68664
chr13	98650000	98700000	1504	4.05066
chr13	98700000	98750000	919	2.6222
chr13	98750000	98800000	886	2.46362
chr13	98800000	98850000	890	2.52336
chr13	98850000	98900000	904	2.56828
chr13	98900000	98950000	1019	2.85318
chr13	98950000	99000000	964	2.73194
chr13	99000000	99050000	952	2.66
chr13	99050000	99100000	5673	13.5186
chr13	99100000	99150000	9885	23.333
chr13	99150000	99200000	7986	19.1067
chr13	99200000	99250000	2071	5.1311
chr13	99250000	99300000	853	2.39156
chr13	99300000	99350000	864	2.44468
chr13	99350000	99400000	1003	2.84734
chr13	99400000	99450000	1885	4.98206
chr13	99450000	99500000	2644	6.85852
chr13	99500000	99550000	3031	7.85724
chr13	99550000	99600000	1536	4.1569
chr13	99600000	99650000	1582	4.16224
chr13	99650000	99700000	2509	6.55016
chr13	99700000	99750000	2149	5.57558
chr13	99750000	99800000	1173	3.30072
chr13	99800000	99850000	1117	3.19274
chr13	99850000	99900000	1645	4.2717
chr13	99900000	99950000	2140	5.67596
chr13	99950000	100000000	4062	10.3508
chr13	100000000	100050000	6907	17.2923
chr13	100050000	100100000	1037	2.8561
chr13	100100000	100150000	1029	2.87048
chr13	100150000	100200000	2718	6.94858
chr13	100200000	100250000	1922	5.04292
chr13	100250000	100300000	1121	3.122
chr13	100300000	100350000	1193	3.28262
chr13	100350000	100400000	1013	2.8499
chr13	100400000	100450000	1095	3.0803
chr13	100450000	100500000	1736	4.6057
chr13	100500000	100550000	1278	3.49672
chr13	100550000	100600000	880	2.49982
chr13	100600000	100650000	898	2.44388
chr13	100650000	100700000	907	2.59192
chr13	100700000	100750000	986	2.70666
chr13	100750000	100800000	1116	3.14006
chr13	100800000	100850000	1365	3.7591
chr13	100850000	100900000	1037	2.88022
chr13	100900000	100950000	1193	3.33656
chr13	100950000	101000000	1305	3.61596
chr13	101000000	101050000	1344	3.705
chr13	101050000	101100000	1166	3.25662
chr13	101100000	101150000	1509	4.04282
chr13	101150000	101200000	3653	9.03586
chr13	101200000	101250000	1423	3.86816
chr13	101250000	101300000	1732	4.60414
chr13	101300000	101350000	1311	3.4693
chr13	101350000	101400000	841	2.3671
chr13	101400000	101450000	1063	3.00536
chr13	101450000	101500000	897	2.53198
chr13	101500000	101550000	973	2.75852
chr13	101550000	101600000	833	2.34406
chr13	101600000	101650000	979	2.79688
chr13	101650000	101700000	907	2.54654
chr13	101700000	101750000	989	2.80818
chr13	101750000	101800000	911	2.62622
chr13	101800000	101850000	992	2.79878
chr13	101850000	101900000	919	2.62308
chr13	101900000	101950000	957	2.7082
chr13	101950000	102000000	991	2.81264
chr13	102000000	102050000	952	2.7253
chr13	102050000	102100000	971	2.73246
chr13	102100000	102150000	953	2.69782
chr13	102150000	102200000	940	2.70484
chr13	102200000	102250000	1020	2.87936
chr13	102250000	102300000	914	2.59618
chr13	102300000	102350000	965	2.72498
chr13	102350000	102400000	829	2.3387
chr13	102400000	102450000	959	2.71452
chr13	102450000	102500000	907	2.5711
chr13	102500000	102550000	930	2.63424
chr13	102550000	102600000	914	2.61486
chr13	102600000	102650000	867	2.44104
chr13	102650000	102700000	969	2.73562
chr13	102700000	102750000	938	2.663
chr13	102750000	102800000	923	2.58548
chr13	102800000	102850000	1029	2.94384
chr13	102850000	102900000	903	2.59106
chr13	102900000	102950000	938	2.66198
chr13	102950000	103000000	898	2.5409
chr13	103000000	103050000	1027	2.8759
chr13	103050000	103100000	935	2.66796
chr13	103100000	103150000	899	2.5722
chr13	103150000	103200000	952	2.69266
chr13	103200000	103250000	1064	2.93198
chr13	103250000	103300000	3371	8.4194
chr13	103300000	103350000	4907	12.5997
chr13	103350000	103400000	1038	2.91668
chr13	103400000	103450000	1286	3.4803
chr13	103450000	103500000	1482	4.01008
chr13	103500000	103550000	3878	10.1009
chr13	103550000	103600000	1128	3.12552
chr13	103600000	103650000	1055	2.94792
chr13	103650000	103700000	971	2.74778
chr13	103700000	103750000	897	2.55264
chr13	103750000	103800000	879	2.53406
chr13	103800000	103850000	977	2.74526
chr13	103850000	103900000	850	2.42798
chr13	103900000	103950000	951	2.72942
chr13	103950000	104000000	893	2.49378
chr13	104000000	104050000	899	2.56244
chr13	104050000	104100000	902	2.44848
chr13	104100000	104150000	1043	2.9697
chr13	104150000	104200000	960	2.69826
chr13	104200000	104250000	963	2.76196
chr13	104250000	104300000	881	2.51702
chr13	104300000	104350000	977	2.76344
chr13	104350000	104400000	1040	2.9701
chr13	104400000	104450000	928	2.62524
chr13	104450000	104500000	945	2.67174
chr13	104500000	104550000	901	2.54862
chr13	104550000	104600000	917	2.59524
chr13	104600000	104650000	944	2.67374
chr13	104650000	104700000	909	2.59558
chr13	104700000	104750000	862	2.45926
chr13	104750000	104800000	861	2.46696
chr13	104800000	104850000	799	2.25344
chr13	104850000	104900000	838	2.39014
chr13	104900000	104950000	872	2.46348
chr13	104950000	105000000	940	2.70432
chr13	105000000	105050000	989	2.81728
chr13	105050000	105100000	1114	3.1493
chr13	105100000	105150000	991	2.82576
chr13	105150000	105200000	930	2.65548
chr13	105200000	105250000	983	2.80818
chr13	105250000	105300000	926	2.6271
chr13	105300000	105350000	877	2.47822
chr13	105350000	105400000	957	2.6899
chr13	105400000	105450000	941	2.68242
chr13	105450000	105500000	970	2.74502
chr13	105500000	105550000	954	2.7281
chr13	105550000	105600000	969	2.7795
chr13	105600000	105650000	1031	2.91984
chr13	105650000	105700000	888	2.50936
chr13	105700000	105750000	978	2.79446
chr13	105750000	105800000	945	2.6581
chr13	105800000	105850000	814	2.31482
chr13	105850000	105900000	912	2.6245
chr13	105900000	105950000	868	2.46942
chr13	105950000	106000000	1047	2.99164
chr13	106000000	106050000	823	2.33826
chr13	106050000	106100000	936	2.68174
chr13	106100000	106150000	898	2.53626
chr13	106150000	106200000	873	2.4819
chr13	106200000	106250000	1029	2.96614
chr13	106250000	106300000	875	2.4813
chr13	106300000	106350000	836	2.39376
chr13	106350000	106400000	1068	3.005
chr13	106400000	106450000	921	2.60808
chr13	106450000	106500000	917	2.58426
chr13	106500000	106550000	1004	2.87288
chr13	106550000	106600000	929	2.62368
chr13	106600000	106650000	1022	2.93128
chr13	106650000	106700000	850	2.407
chr13	106700000	106750000	874	2.4846
chr13	106750000	106800000	871	2.46282
chr13	106800000	106850000	964	2.7259
chr13	106850000	106900000	875	2.49122
chr13	106900000	106950000	1043	2.90236
chr13	106950000	107000000	918	2.62994
chr13	107000000	107050000	1033	2.93168
chr13	107050000	107100000	890	2.50754
chr13	107100000	107150000	979	2.78556
chr13	107150000	107200000	2321	5.95766
chr13	107200000	107250000	8537	21.3999
chr13	107250000	107300000	904	2.57076
chr13	107300000	107350000	967	2.76848
chr13	107350000	107400000	993	2.80866
chr13	107400000	107450000	891	2.51906
chr13	107450000	107500000	946	2.69912
chr13	107500000	107550000	969	2.75394
chr13	107550000	107600000	911	2.56158
chr13	107600000	107650000	951	2.6581
chr13	107650000	107700000	1042	2.92664
chr13	107700000	107750000	993	2.85536
chr13	107750000	107800000	932	2.63546
chr13	107800000	107850000	1034	2.93668
chr13	107850000	107900000	940	2.6847
chr13	107900000	107950000	938	2.6533
chr13	107950000	108000000	877	2.47924
chr13	108000000	108050000	843	2.39208
chr13	108050000	108100000	973	2.74262
chr13	108100000	108150000	979	2.80176
chr13	108150000	108200000	906	2.5998
chr13	108200000	108250000	898	2.55548
chr13	108250000	108300000	924	2.59774
chr13	108300000	108350000	964	2.77344
chr13	108350000	108400000	892	2.51588
chr13	108400000	108450000	862	2.45728
chr13	108450000	108500000	955	2.71354
chr13	108500000	108550000	975	2.71668
chr13	108550000	108600000	862	2.41936
chr13	108600000	108650000	889	2.50598
chr13	108650000	108700000	1021	2.91286
chr13	108700000	108750000	992	2.84466
chr13	108750000	108800000	986	2.79542
chr13	108800000	108850000	1003	2.82824
chr13	108850000	108900000	1752	4.6226
chr13	108900000	108950000	1188	3.2948
chr13	108950000	109000000	973	2.7365
chr13	109000000	109050000	957	2.71278
chr13	109050000	109100000	927	2.5931
chr13	109100000	109150000	944	2.66538
chr13	109150000	109200000	983	2.7997
chr13	109200000	109250000	950	2.66984
chr13	109250000	109300000	960	2.68446
chr13	109300000	109350000	893	2.55464
chr13	109350000	109400000	908	2.5901
chr13	109400000	109450000	953	2.70864
chr13	109450000	109500000	863	2.423
chr13	109500000	109550000	940	2.70396
chr13	109550000	109600000	901	2.54924
chr13	109600000	109650000	894	2.53886
chr13	109650000	109700000	979	2.7774
chr13	109700000	109750000	993	2.80836
chr13	109750000	109800000	896	2.52646
chr13	109800000	109850000	984	2.76502
chr13	109850000	109900000	846	2.39472
chr13	109900000	109950000	924	2.6258
chr13	109950000	110000000	903	2.56824
chr13	110000000	110050000	946	2.6846
chr13	110050000	110100000	974	2.7979
chr13	110100000	110150000	984	2.80318
chr13	110150000	110200000	988	2.82768
chr13	110200000	110250000	853	2.39884
chr13	110250000	110300000	878	2.4548
chr13	110300000	110350000	859	2.47506
chr13	110350000	110400000	903	2.55588
chr13	110400000	110450000	3257	7.9999
chr13	110450000	110500000	949	2.72954
chr13	110500000	110550000	885	2.5408
chr13	110550000	110600000	963	2.7034
chr13	110600000	110650000	943	2.64528
chr13	110650000	110700000	876	2.49314
chr13	110700000	110750000	923	2.66832
chr13	110750000	110800000	862	2.4446
chr13	110800000	110850000	903	2.53432
chr13	110850000	110900000	917	2.59494
chr13	110900000	110950000	854	2.42862
chr13	110950000	111000000	925	2.58168
chr13	111000000	111050000	819	2.32332
chr13	111050000	111100000	950	2.683
chr13	111100000	111150000	727	2.04238
chr13	111150000	111200000	947	2.54816
chr13	111200000	111250000	1024	2.82256
chr13	111250000	111300000	7743	18.6502
chr13	111300000	111350000	2482	6.2324
chr13	111350000	111400000	1886	4.85122
chr13	111400000	111450000	1117	3.12898
chr13	111450000	111500000	1063	2.92042
chr13	111500000	111550000	1432	3.84654
chr13	111550000	111600000	1433	3.78228
chr13	111600000	111650000	848	2.39158
chr13	111650000	111700000	893	2.51942
chr13	111700000	111750000	821	2.34856
chr13	111750000	111800000	921	2.58156
chr13	111800000	111850000	5058	12.6398
chr13	111850000	111900000	4493	11.2222
chr13	111900000	111950000	7411	18.2609
chr13	111950000	112000000	4488	11.007
chr13	112000000	112050000	1006	2.78228
chr13	112050000	112100000	839	2.33666
chr13	112100000	112150000	882	2.45334
chr13	112150000	112200000	864	2.40962
chr13	112200000	112250000	893	2.5413
chr13	112250000	112300000	879	2.44254
chr13	112300000	112350000	846	2.33136
chr13	112350000	112400000	59	0.14936
chr13	112400000	112450000	0	0
chr13	112450000	112500000	0	0
chr13	112500000	112550000	921	2.56884
chr13	112550000	112600000	818	2.2828
chr13	112600000	112650000	903	2.52378
chr13	112650000	112700000	897	2.50914
chr13	112700000	112750000	842	2.2837
chr13	112750000	112800000	904	2.53354
chr13	112800000	112850000	726	2.01922
chr13	112850000	112900000	718	1.98328
chr13	112900000	112950000	641	1.81592
chr13	112950000	113000000	616	1.71678
chr13	113000000	113050000	839	2.37404
chr13	113050000	113100000	935	2.66244
chr13	113100000	113150000	1864	4.79196
chr13	113150000	113200000	4242	10.3689
chr13	113200000	113250000	2582	6.52852
chr13	113250000	113300000	875	2.4334
chr13	113300000	113350000	1181	3.13684
chr13	113350000	113400000	3543	8.50242
chr13	113400000	113450000	2190	5.40844
chr13	113450000	113500000	2380	5.98908
chr13	113500000	113550000	3753	9.0839
chr13	113550000	113600000	740	2.07354
chr13	113600000	113650000	1053	2.7525
chr13	113650000	113700000	1008	2.62874
chr13	113700000	113750000	1157	2.88352
chr13	113750000	113800000	935	2.45616
chr13	113800000	113850000	1678	4.36364
chr13	113850000	113900000	7956	19.3364
chr13	113900000	113950000	2872	7.2033
chr13	113950000	114000000	6845	15.9851
chr13	114000000	114050000	768	2.1661
chr13	114050000	114100000	689	1.87658
chr13	114100000	114150000	2095	5.2439
chr13	114150000	114200000	2783	6.9747
chr13	114200000	114250000	2742	6.49156
chr13	114250000	114300000	3716	8.98962
chr13	114300000	114350000	605	1.50886
chr13	114350000	114400000	0	0
chr13	114400000	114450000	259	0.69632
chr13	114450000	114500000	749	2.04794
chr13	114500000	114550000	2660	6.18106
chr13	114550000	114600000	1696	4.4266
chr13	114600000	114650000	678	1.87318
chr13	114650000	114700000	0	0
chr13	114700000	114750000	644	1.5019
chr13	114750000	114800000	1028	2.48164
chr13	114800000	114850000	817	2.1715
chr13	114850000	114900000	922	2.38936
chr13	114900000	114950000	806	2.22966
chr13	114950000	115000000	883	2.49442
chr13	115000000	115050000	1139	3.18724
chr13	115050000	115100000	941	2.65748
chr13	115100000	115150000	210	0.5906
chr14	0	50000	0	0
chr14	50000	100000	0	0
chr14	100000	150000	0	0
chr14	150000	200000	0	0
chr14	200000	250000	0	0
chr14	250000	300000	0	0
chr14	300000	350000	0	0
chr14	350000	400000	0	0
chr14	400000	450000	0	0
chr14	450000	500000	0	0
chr14	500000	550000	0	0
chr14	550000	600000	0	0
chr14	600000	650000	0	0
chr14	650000	700000	0	0
chr14	700000	750000	0	0
chr14	750000	800000	0	0
chr14	800000	850000	0	0
chr14	850000	900000	0	0
chr14	900000	950000	0	0
chr14	950000	1000000	0	0
chr14	1000000	1050000	0	0
chr14	1050000	1100000	0	0
chr14	1100000	1150000	0	0
chr14	1150000	1200000	0	0
chr14	1200000	1250000	0	0
chr14	1250000	1300000	0	0
chr14	1300000	1350000	0	0
chr14	1350000	1400000	0	0
chr14	1400000	1450000	0	0
chr14	1450000	1500000	0	0
chr14	1500000	1550000	0	0
chr14	1550000	1600000	0	0
chr14	1600000	1650000	0	0
chr14	1650000	1700000	0	0
chr14	1700000	1750000	0	0
chr14	1750000	1800000	0	0
chr14	1800000	1850000	0	0
chr14	1850000	1900000	0	0
chr14	1900000	1950000	0	0
chr14	1950000	2000000	0	0
chr14	2000000	2050000	0	0
chr14	2050000	2100000	0	0
chr14	2100000	2150000	0	0
chr14	2150000	2200000	0	0
chr14	2200000	2250000	0	0
chr14	2250000	2300000	0	0
chr14	2300000	2350000	0	0
chr14	2350000	2400000	0	0
chr14	2400000	2450000	0	0
chr14	2450000	2500000	0	0
chr14	2500000	2550000	0	0
chr14	2550000	2600000	0	0
chr14	2600000	2650000	0	0
chr14	2650000	2700000	0	0
chr14	2700000	2750000	0	0
chr14	2750000	2800000	0	0
chr14	2800000	2850000	0	0
chr14	2850000	2900000	0	0
chr14	2900000	2950000	0	0
chr14	2950000	3000000	0	0
chr14	3000000	3050000	0	0
chr14	3050000	3100000	0	0
chr14	3100000	3150000	0	0
chr14	3150000	3200000	0	0
chr14	3200000	3250000	0	0
chr14	3250000	3300000	0	0
chr14	3300000	3350000	0	0
chr14	3350000	3400000	0	0
chr14	3400000	3450000	0	0
chr14	3450000	3500000	0	0
chr14	3500000	3550000	0	0
chr14	3550000	3600000	0	0
chr14	3600000	3650000	0	0
chr14	3650000	3700000	0	0
chr14	3700000	3750000	0	0
chr14	3750000	3800000	0	0
chr14	3800000	3850000	0	0
chr14	3850000	3900000	0	0
chr14	3900000	3950000	0	0
chr14	3950000	4000000	0	0
chr14	4000000	4050000	0	0
chr14	4050000	4100000	0	0
chr14	4100000	4150000	0	0
chr14	4150000	4200000	0	0
chr14	4200000	4250000	0	0
chr14	4250000	4300000	0	0
chr14	4300000	4350000	0	0
chr14	4350000	4400000	0	0
chr14	4400000	4450000	0	0
chr14	4450000	4500000	0	0
chr14	4500000	4550000	0	0
chr14	4550000	4600000	0	0
chr14	4600000	4650000	0	0
chr14	4650000	4700000	0	0
chr14	4700000	4750000	0	0
chr14	4750000	4800000	0	0
chr14	4800000	4850000	0	0
chr14	4850000	4900000	0	0
chr14	4900000	4950000	0	0
chr14	4950000	5000000	0	0
chr14	5000000	5050000	0	0
chr14	5050000	5100000	0	0
chr14	5100000	5150000	0	0
chr14	5150000	5200000	0	0
chr14	5200000	5250000	0	0
chr14	5250000	5300000	0	0
chr14	5300000	5350000	0	0
chr14	5350000	5400000	0	0
chr14	5400000	5450000	0	0
chr14	5450000	5500000	0	0
chr14	5500000	5550000	0	0
chr14	5550000	5600000	0	0
chr14	5600000	5650000	0	0
chr14	5650000	5700000	0	0
chr14	5700000	5750000	0	0
chr14	5750000	5800000	0	0
chr14	5800000	5850000	0	0
chr14	5850000	5900000	0	0
chr14	5900000	5950000	0	0
chr14	5950000	6000000	0	0
chr14	6000000	6050000	0	0
chr14	6050000	6100000	0	0
chr14	6100000	6150000	0	0
chr14	6150000	6200000	0	0
chr14	6200000	6250000	0	0
chr14	6250000	6300000	0	0
chr14	6300000	6350000	0	0
chr14	6350000	6400000	0	0
chr14	6400000	6450000	0	0
chr14	6450000	6500000	0	0
chr14	6500000	6550000	0	0
chr14	6550000	6600000	0	0
chr14	6600000	6650000	0	0
chr14	6650000	6700000	0	0
chr14	6700000	6750000	0	0
chr14	6750000	6800000	0	0
chr14	6800000	6850000	0	0
chr14	6850000	6900000	0	0
chr14	6900000	6950000	0	0
chr14	6950000	7000000	0	0
chr14	7000000	7050000	0	0
chr14	7050000	7100000	0	0
chr14	7100000	7150000	0	0
chr14	7150000	7200000	0	0
chr14	7200000	7250000	0	0
chr14	7250000	7300000	0	0
chr14	7300000	7350000	0	0
chr14	7350000	7400000	0	0
chr14	7400000	7450000	0	0
chr14	7450000	7500000	0	0
chr14	7500000	7550000	0	0
chr14	7550000	7600000	0	0
chr14	7600000	7650000	0	0
chr14	7650000	7700000	0	0
chr14	7700000	7750000	0	0
chr14	7750000	7800000	0	0
chr14	7800000	7850000	0	0
chr14	7850000	7900000	0	0
chr14	7900000	7950000	0	0
chr14	7950000	8000000	0	0
chr14	8000000	8050000	0	0
chr14	8050000	8100000	0	0
chr14	8100000	8150000	0	0
chr14	8150000	8200000	0	0
chr14	8200000	8250000	0	0
chr14	8250000	8300000	0	0
chr14	8300000	8350000	0	0
chr14	8350000	8400000	0	0
chr14	8400000	8450000	0	0
chr14	8450000	8500000	0	0
chr14	8500000	8550000	0	0
chr14	8550000	8600000	0	0
chr14	8600000	8650000	0	0
chr14	8650000	8700000	0	0
chr14	8700000	8750000	0	0
chr14	8750000	8800000	0	0
chr14	8800000	8850000	0	0
chr14	8850000	8900000	0	0
chr14	8900000	8950000	0	0
chr14	8950000	9000000	0	0
chr14	9000000	9050000	0	0
chr14	9050000	9100000	0	0
chr14	9100000	9150000	0	0
chr14	9150000	9200000	0	0
chr14	9200000	9250000	0	0
chr14	9250000	9300000	0	0
chr14	9300000	9350000	0	0
chr14	9350000	9400000	0	0
chr14	9400000	9450000	0	0
chr14	9450000	9500000	0	0
chr14	9500000	9550000	0	0
chr14	9550000	9600000	0	0
chr14	9600000	9650000	0	0
chr14	9650000	9700000	0	0
chr14	9700000	9750000	0	0
chr14	9750000	9800000	0	0
chr14	9800000	9850000	0	0
chr14	9850000	9900000	0	0
chr14	9900000	9950000	0	0
chr14	9950000	10000000	0	0
chr14	10000000	10050000	0	0
chr14	10050000	10100000	0	0
chr14	10100000	10150000	0	0
chr14	10150000	10200000	0	0
chr14	10200000	10250000	0	0
chr14	10250000	10300000	0	0
chr14	10300000	10350000	0	0
chr14	10350000	10400000	0	0
chr14	10400000	10450000	0	0
chr14	10450000	10500000	0	0
chr14	10500000	10550000	0	0
chr14	10550000	10600000	0	0
chr14	10600000	10650000	0	0
chr14	10650000	10700000	0	0
chr14	10700000	10750000	0	0
chr14	10750000	10800000	0	0
chr14	10800000	10850000	0	0
chr14	10850000	10900000	0	0
chr14	10900000	10950000	0	0
chr14	10950000	11000000	0	0
chr14	11000000	11050000	0	0
chr14	11050000	11100000	0	0
chr14	11100000	11150000	0	0
chr14	11150000	11200000	0	0
chr14	11200000	11250000	0	0
chr14	11250000	11300000	0	0
chr14	11300000	11350000	0	0
chr14	11350000	11400000	0	0
chr14	11400000	11450000	0	0
chr14	11450000	11500000	0	0
chr14	11500000	11550000	0	0
chr14	11550000	11600000	0	0
chr14	11600000	11650000	0	0
chr14	11650000	11700000	0	0
chr14	11700000	11750000	0	0
chr14	11750000	11800000	0	0
chr14	11800000	11850000	0	0
chr14	11850000	11900000	0	0
chr14	11900000	11950000	0	0
chr14	11950000	12000000	0	0
chr14	12000000	12050000	0	0
chr14	12050000	12100000	0	0
chr14	12100000	12150000	0	0
chr14	12150000	12200000	0	0
chr14	12200000	12250000	0	0
chr14	12250000	12300000	0	0
chr14	12300000	12350000	0	0
chr14	12350000	12400000	0	0
chr14	12400000	12450000	0	0
chr14	12450000	12500000	0	0
chr14	12500000	12550000	0	0
chr14	12550000	12600000	0	0
chr14	12600000	12650000	0	0
chr14	12650000	12700000	0	0
chr14	12700000	12750000	0	0
chr14	12750000	12800000	0	0
chr14	12800000	12850000	0	0
chr14	12850000	12900000	0	0
chr14	12900000	12950000	0	0
chr14	12950000	13000000	0	0
chr14	13000000	13050000	0	0
chr14	13050000	13100000	0	0
chr14	13100000	13150000	0	0
chr14	13150000	13200000	0	0
chr14	13200000	13250000	0	0
chr14	13250000	13300000	0	0
chr14	13300000	13350000	0	0
chr14	13350000	13400000	0	0
chr14	13400000	13450000	0	0
chr14	13450000	13500000	0	0
chr14	13500000	13550000	0	0
chr14	13550000	13600000	0	0
chr14	13600000	13650000	0	0
chr14	13650000	13700000	0	0
chr14	13700000	13750000	0	0
chr14	13750000	13800000	0	0
chr14	13800000	13850000	0	0
chr14	13850000	13900000	0	0
chr14	13900000	13950000	0	0
chr14	13950000	14000000	0	0
chr14	14000000	14050000	0	0
chr14	14050000	14100000	0	0
chr14	14100000	14150000	0	0
chr14	14150000	14200000	0	0
chr14	14200000	14250000	0	0
chr14	14250000	14300000	0	0
chr14	14300000	14350000	0	0
chr14	14350000	14400000	0	0
chr14	14400000	14450000	0	0
chr14	14450000	14500000	0	0
chr14	14500000	14550000	0	0
chr14	14550000	14600000	0	0
chr14	14600000	14650000	0	0
chr14	14650000	14700000	0	0
chr14	14700000	14750000	0	0
chr14	14750000	14800000	0	0
chr14	14800000	14850000	0	0
chr14	14850000	14900000	0	0
chr14	14900000	14950000	0	0
chr14	14950000	15000000	0	0
chr14	15000000	15050000	0	0
chr14	15050000	15100000	0	0
chr14	15100000	15150000	0	0
chr14	15150000	15200000	0	0
chr14	15200000	15250000	0	0
chr14	15250000	15300000	0	0
chr14	15300000	15350000	0	0
chr14	15350000	15400000	0	0
chr14	15400000	15450000	0	0
chr14	15450000	15500000	0	0
chr14	15500000	15550000	0	0
chr14	15550000	15600000	0	0
chr14	15600000	15650000	0	0
chr14	15650000	15700000	0	0
chr14	15700000	15750000	0	0
chr14	15750000	15800000	0	0
chr14	15800000	15850000	0	0
chr14	15850000	15900000	0	0
chr14	15900000	15950000	0	0
chr14	15950000	16000000	0	0
chr14	16000000	16050000	0	0
chr14	16050000	16100000	0	0
chr14	16100000	16150000	0	0
chr14	16150000	16200000	0	0
chr14	16200000	16250000	0	0
chr14	16250000	16300000	0	0
chr14	16300000	16350000	0	0
chr14	16350000	16400000	0	0
chr14	16400000	16450000	0	0
chr14	16450000	16500000	0	0
chr14	16500000	16550000	0	0
chr14	16550000	16600000	0	0
chr14	16600000	16650000	0	0
chr14	16650000	16700000	0	0
chr14	16700000	16750000	0	0
chr14	16750000	16800000	0	0
chr14	16800000	16850000	0	0
chr14	16850000	16900000	0	0
chr14	16900000	16950000	0	0
chr14	16950000	17000000	0	0
chr14	17000000	17050000	0	0
chr14	17050000	17100000	0	0
chr14	17100000	17150000	0	0
chr14	17150000	17200000	0	0
chr14	17200000	17250000	0	0
chr14	17250000	17300000	0	0
chr14	17300000	17350000	0	0
chr14	17350000	17400000	0	0
chr14	17400000	17450000	0	0
chr14	17450000	17500000	0	0
chr14	17500000	17550000	0	0
chr14	17550000	17600000	0	0
chr14	17600000	17650000	0	0
chr14	17650000	17700000	0	0
chr14	17700000	17750000	0	0
chr14	17750000	17800000	0	0
chr14	17800000	17850000	0	0
chr14	17850000	17900000	0	0
chr14	17900000	17950000	0	0
chr14	17950000	18000000	0	0
chr14	18000000	18050000	0	0
chr14	18050000	18100000	0	0
chr14	18100000	18150000	0	0
chr14	18150000	18200000	0	0
chr14	18200000	18250000	0	0
chr14	18250000	18300000	0	0
